SubhaloID,SubhaloLen,SubhaloMass,x,y,z
000_4021,95,785.65,91059.31546052633,19327.527302631577,35244.05727796053
000_2655,95,785.65,33535.09847861842,105084.49712171052,39035.45139802632
000_3112,95,785.65,73907.365625,34472.80731907895,82212.72516447368
000_2444,94,777.38,68892.6019780585,102086.09965093085,78314.24559507979
000_4210,94,777.38,20217.9763962766,63081.14432347075,22247.489091589097
000_965,94,777.38,98803.55227726063,54352.15712267287,80502.69240359042
000_1439,94,777.38,84500.14669215426,56812.66248337766,53498.59973404255
000_2278,94,777.38,1220.8660025089346,29289.91961020612,63575.29533743351
000_1213,94,777.38,49546.76408743351,43389.84441489362,79661.07762632979
000_1861,94,777.38,61667.3356050532,79934.93218085106,81361.49900265958
000_1227,94,777.38,58300.39698304521,46565.43882978724,106791.4137300532
000_43,94,777.38,80272.0269281915,31156.339864527927,45825.51475232713
000_2980,94,777.38,97629.11793550532,36696.04151429521,70645.54778922872
000_344,94,777.38,15660.26160447141,106239.2421875,113725.96642287234
000_1190,94,777.38,46194.35197805851,53116.01653922872,65963.27588929521
000_3768,94,777.38,7992.746192445146,19284.21656831782,83023.26712101063
000_1035,94,777.38,25114.747610538565,75050.70811170213,99968.68525598403
000_2318,93,769.11,107198.4222110215,101754.31518817204,97163.64784946236
000_826,93,769.11,3693.439710391465,95919.98924731182,94644.33140120968
000_2526,93,769.11,15321.129966817876,70782.18590389784,27314.38934391801
000_3476,93,769.11,5861.303464171707,78722.81006384408,57452.7983030914
000_2401,93,769.11,99390.1257560484,90527.13239247313,80764.19598454301
000_1284,93,769.11,68177.02940188172,87843.75697244624,27776.96938004032
000_2483,93,769.11,7659.160970052083,21681.6541078629,80099.05418346774
000_2353,93,769.11,4446.6583606350805,10403.237808719758,82499.69044018818
000_1151,93,769.11,72733.8238407258,37207.44476646505,102607.12869623656
000_484,93,769.11,2984.6720141339047,31108.992103494624,14014.35341061828
000_560,93,769.11,53591.38835685484,14186.741819976478,25315.207871303763
000_116,93,769.11,60836.121009744624,132.6013382327172,56125.04662298387
000_1038,93,769.11,96889.0433467742,13403.139102402554,76019.7268985215
000_3172,93,769.11,109158.25982862904,76141.38398857527,69792.57963709677
000_3598,93,769.11,10770.920919438844,107050.74134744624,47885.67624327957
000_2190,92,760.8399999999999,85645.90608016304,11481.277895720108,44465.81300951087
000_2055,92,760.8399999999999,54259.32604449728,31464.072117017666,110749.26426630437
000_71,92,760.8399999999999,64583.37449048913,12785.142928413725,48183.41138756793
000_667,92,760.8399999999999,37941.15387228261,5468.792724609375,23479.228409476906
000_4120,92,760.8399999999999,97071.91618546196,40181.94565217391,89037.24677309782
000_227,92,760.8399999999999,79441.31751019022,103289.4281589674,69468.60623301631
000_2832,92,760.8399999999999,67489.84120244565,57601.38727072011,71412.30451766304
000_3527,92,760.8399999999999,43394.29683254077,47008.323284646736,27955.490998641304
000_1948,92,760.8399999999999,107916.22647758151,28222.60608440897,46569.23365319293
000_3327,92,760.8399999999999,35295.352241847824,97934.66202445651,64178.85737941576
000_3333,92,760.8399999999999,2216.8466531504755,83805.33856997282,55019.58716881793
000_1809,92,760.8399999999999,112663.80553668478,16392.42329738451,57945.19115149457
000_1725,92,760.8399999999999,70775.47800611414,24842.499299422558,101850.57260529892
000_397,92,760.8399999999999,110837.1167629076,62520.76244055707,101564.03744904892
000_3474,92,760.8399999999999,16474.324441661007,77832.89436141304,44023.58381453804
000_380,92,760.8399999999999,102701.0327785326,1497.4543629521909,19448.830056895385
000_1737,92,760.8399999999999,64083.49388586957,22400.88385275136,95936.06309442937
000_2500,92,760.8399999999999,13509.296323029892,106896.83890964674,39491.39240828804
000_737,92,760.8399999999999,32164.96053413723,13559.506262737772,4670.3026972231655
000_1351,92,760.8399999999999,73992.55485733696,113674.45635190218,60143.99643342391
000_1377,92,760.8399999999999,63502.70962126359,85970.62958559782,3344.749103048573
000_769,92,760.8399999999999,102496.80961277174,77106.35461956522,62370.11200747282
000_717,92,760.8399999999999,44292.78413722826,5983.929783033288,19036.51167629076
000_694,92,760.8399999999999,84417.37389605978,93160.4867527174,10906.410814368206
000_795,92,760.8399999999999,83877.25628396739,25935.190259850544,27810.838569972828
000_2006,91,752.5699999999999,36085.54678914835,118978.809323489,41877.77395260989
000_1996,91,752.5699999999999,102266.84023008242,24167.61613581731,32852.22482400412
000_423,91,752.5699999999999,84865.15547733517,92502.87834821428,38368.94844608517
000_2854,91,752.5699999999999,43060.014680631866,41920.51515281593,21134.381395947803
000_2739,91,752.5699999999999,110090.97098214286,51800.42166037088,88859.96016483517
000_1480,91,752.5699999999999,95944.489010989,11272.642706902472,34428.37551510989
000_946,91,752.5699999999999,60743.676081730766,108307.831301511,69275.8721668956
000_105,91,752.5699999999999,62407.538118131866,806.6038912259615,52804.64963942308
000_2800,91,752.5699999999999,97213.45741758242,21414.37706043956,52208.25145947802
000_3294,91,752.5699999999999,6160.947743174794,81560.13083791209,83335.94634271978
000_3358,91,752.5699999999999,67184.67445054946,48958.43432348901,31221.84465144231
000_3826,91,752.5699999999999,17536.592591002747,85951.19557005494,88617.02172046703
000_1789,91,752.5699999999999,77840.66380494506,74044.35242101649,91624.50291895604
000_1355,91,752.5699999999999,40675.93737122253,81040.50755494506,38465.77197802198
000_3890,91,752.5699999999999,6862.050851004465,72209.85224931319,51942.95930631869
000_2438,91,752.5699999999999,19821.918548248625,79680.41663804946,1413.9183993496738
000_776,91,752.5699999999999,30020.01141826923,49616.86448317308,43715.64371565934
000_2971,91,752.5699999999999,12737.430749914149,80343.35980425825,32754.89792239011
000_1896,90,744.3,59110.21579861111,23444.44661458333,76070.17361111111
000_287,90,744.3,100505.13090277778,62012.363932291664,105140.07595486112
000_705,90,744.3,40587.31532118056,12676.766362847222,2966.837193467882
000_2881,90,744.3,84391.28038194444,13400.670475260416,44840.36927083333
000_3818,90,744.3,4277.247610134548,59299.00451388889,56035.89375
000_2940,90,744.3,5257.718277994792,73124.37309027778,79672.27821180556
000_2414,90,744.3,63020.14735243056,93270.50190972222,81668.23064236112
000_3898,90,744.3,16281.81277126736,87224.63993055555,21997.072330729166
000_2919,90,744.3,63175.04279513889,99204.18454861113,85708.95460069444
000_1046,90,744.3,99085.31848958334,19414.29207899305,72733.28628472223
000_2731,90,744.3,23659.434288194443,58622.60959201389,102287.40269097222
000_1017,90,744.3,52936.24370659722,64073.33298611111,103294.80008680555
000_1530,90,744.3,47712.88993055555,51951.03285590278,40185.47122395833
000_3025,90,744.3,26293.344053819445,89420.76388888889,98134.34635416669
000_1129,90,744.3,56642.21740451389,84206.05503472222,106200.840625
000_208,90,744.3,6465.443315972222,25415.324479166666,3991.775363498264
000_739,90,744.3,43059.27708333333,6594.560910373264,15223.08681640625
000_2104,90,744.3,22869.44806857639,110811.72109375,77480.75798611112
000_18,90,744.3,79797.21848958333,110176.528125,114932.01050347222
000_480,89,736.03,8601.774271418539,23552.026290379214,13379.926000702248
000_3116,89,736.03,100265.76878511236,33588.50605688202,55355.9683988764
000_2283,89,736.03,62816.83470856742,88965.39396067416,80635.14475070225
000_1405,89,736.03,52542.880091292136,115508.35393258429,62076.402563202246
000_191,89,736.03,40664.53024051966,114010.5932233146,115483.04292485956
000_1371,89,736.03,41418.89159058989,73800.37087429775,36463.878950140446
000_279,89,736.03,14036.47302931882,12662.464393872891,115638.54968398876
000_763,89,736.03,56055.30815484551,37718.08646418539,32309.21826720505
000_469,89,736.03,78158.74885884831,27930.672182233146,35722.378599016854
000_697,89,736.03,97372.28098665732,21978.509875351123,86387.6482619382
000_2683,89,736.03,29694.6678809691,55267.328695575845,102184.28607794944
000_436,89,736.03,21257.468025807582,560.7431450318754,40097.20843574438
000_413,89,736.03,79215.81364115169,70203.09568117978,17467.241243855337
000_2838,89,736.03,6395.939870084269,66357.25790028089,77583.7414852528
000_1770,89,736.03,21163.41162658005,90104.15616221912,1260.8360149940747
000_2518,89,736.03,84451.77080407304,78311.00166783707,78681.80293188202
000_973,89,736.03,3285.9039704397824,101998.88000351124,18524.561490519663
000_4198,89,736.03,27431.409168714887,98163.87341994382,91774.66485252808
000_3462,89,736.03,6970.2488643346205,79820.65905898876,41871.25166783708
000_3507,89,736.03,9233.416970242277,77523.3352352528,57455.31548455056
000_1104,88,727.76,91028.45161576704,90585.48286576704,103334.16486150568
000_1338,88,727.76,6658.0745405717325,92768.34632457388,17874.603271484375
000_1313,88,727.76,92345.2109375,71930.12650923296,94046.95063920454
000_2135,88,727.76,11263.767800071022,88659.5009765625,27047.836514559654
000_2923,88,727.76,96345.5838955966,30304.448597301136,56572.13156960227
000_820,88,727.76,94619.14985795454,41186.11083984375,108775.59454900568
000_3508,88,727.76,8726.146950461647,78470.21795099432,57193.87366832386
000_2580,88,727.76,76712.85893110796,71695.28506747159,73250.78275923296
000_146,88,727.76,73256.31889204546,14805.562189275568,45602.39129083807
000_1478,88,727.76,12306.809093128551,21119.641202059654,97367.09321732954
000_556,88,727.76,45060.9189453125,100497.9375887784,23049.983376242897
000_513,88,727.76,3533.775390625,21798.60826526989,45011.21861683239
000_2271,88,727.76,104583.63583096593,111721.30877130682,81186.24813565341
000_3807,87,719.49,29995.745375359194,92588.9463900862,61471.335892600575
000_1364,87,719.49,44759.95429238506,87667.10434626437,37287.07893318965
000_1782,87,719.49,67264.67798132185,75041.3920617816,102285.2888829023
000_1692,87,719.49,39303.03030711207,13640.622856052443,92937.31546336209
000_263,87,719.49,2440.0267404139727,9531.867681393678,111287.9131645115
000_2389,87,719.49,103010.79283405172,100500.24425287356,92552.97207255747
000_2986,87,719.49,4137.363878973599,52139.69481860632,70795.69468390805
000_450,87,719.49,29669.0193516523,8159.769267465876,39098.88294719828
000_3068,87,719.49,98548.5772270115,60172.81115301724,63564.18866738506
000_1986,87,719.49,28104.381555316093,11726.365155801006,71139.88873922414
000_2349,87,719.49,91168.19908405172,92647.5706716954,79526.74030172414
000_845,87,719.49,81370.71883979885,99469.203125,103359.20887212644
000_671,87,719.49,5652.52203439296,114957.40041307472,107580.70653735632
000_2311,87,719.49,72770.72575431035,104870.8595545977,85366.51086566092
000_109,87,719.49,38331.34702765805,1536.9364827473958,106734.49434267242
000_3288,87,719.49,61705.6319145115,57516.734240301725,55279.601876795976
000_1520,87,719.49,62301.79485452586,65284.41505028736,107503.86584051725
000_3597,87,719.49,19907.06939206178,89152.46875,68343.3133979885
000_3613,87,719.49,22541.079269935344,88946.4753053161,91581.29121767242
000_914,87,719.49,73155.39619252873,63743.09716235632,66164.51077586207
000_2070,87,719.49,101798.56672054598,24246.7171560704,14428.346488864943
000_342,87,719.49,6808.939060255028,2952.789239291487,3863.429721174569
000_41,87,719.49,85466.05028735632,41325.36512212644,52611.49923670977
000_770,87,719.49,51841.98639547414,2946.6022696659484,10523.91869836566
000_1769,87,719.49,106208.37877155172,7351.2818393049565,46917.168372844826
000_2517,87,719.49,46033.84110093391,14491.399492636494,47677.27406609195
000_3677,86,711.2199999999999,14306.19287109375,107410.25172601744,62131.7504087936
000_3144,86,711.2199999999999,97717.09801962208,34367.21116460756,77495.69077034884
000_3547,86,711.2199999999999,17306.43895348837,94492.41687863372,55903.68391170058
000_128,86,711.2199999999999,2489.512195675872,42233.54564861918,18204.83511991279
000_4149,86,711.2199999999999,7984.676019712936,76513.40079941861,46736.77311954942
000_40,86,711.2199999999999,73891.66378997093,13260.443064135174,51680.408702761626
000_3647,86,711.2199999999999,80800.30332485466,60997.71479832849,59978.03656431686
000_3189,86,711.2199999999999,16218.76199127907,68859.07294694768,16148.828215843025
000_2883,86,711.2199999999999,112025.92078488372,71954.05287063954,64570.766397165695
000_22,86,711.2199999999999,79534.87954215116,107167.0178960756,113734.15615915698
000_1743,86,711.2199999999999,12448.194301871366,55259.06736010174,106476.24345930232
000_1776,86,711.2199999999999,66467.53470203489,21855.85608194041,97534.74863735466
000_1748,86,711.2199999999999,18638.323832667156,49848.94762899709,111449.03442950582
000_1781,86,711.2199999999999,69971.43259447675,78241.8445675872,101624.81813226744
000_2397,86,711.2199999999999,66078.4480377907,87720.61936773256,79519.16306322675
000_2445,86,711.2199999999999,71221.29006177325,99429.23119549418,78183.58857194768
000_2866,86,711.2199999999999,11439.796261809592,63420.93845385174,76351.14707485466
000_4243,86,711.2199999999999,27939.103379360466,95812.64970930232,91512.40361555232
000_1870,86,711.2199999999999,1566.4280097429144,109579.19994549418,40362.597474563954
000_1867,86,711.2199999999999,23310.441179142443,7417.883527888808,80830.9206940407
000_3342,86,711.2199999999999,12321.881370367006,95179.55514171511,52875.87313771802
000_1438,86,711.2199999999999,63711.46838662791,105972.65297965116,51086.68073219477
000_1930,86,711.2199999999999,36302.77089389535,11431.560410610466,71797.6640625
000_1170,86,711.2199999999999,47043.62527252907,45782.32989643896,73993.51062863372
000_203,86,711.2199999999999,96029.22719840116,13062.539959574857,53483.57712572674
000_702,86,711.2199999999999,39237.73460210756,107481.8367550872,30599.138490188958
000_2786,86,711.2199999999999,21988.41490279797,104343.23900799418,38001.48619186047
000_3510,86,711.2199999999999,16288.984147892445,94582.25381540698,61016.337890625
000_2533,85,702.9499999999999,75777.43051470588,68393.8065257353,70625.84375
000_2114,85,702.9499999999999,4166.969218175552,29219.115693933825,74929.75845588236
000_2544,85,702.9499999999999,2199.303061810662,64119.16208639706,11500.36639476103
000_1860,85,702.9499999999999,71118.5609375,25920.464200367645,13375.84142922794
000_3977,85,702.9499999999999,103258.98299632352,41794.67205882353,63807.64977022059
000_1199,85,702.9499999999999,49062.95845588236,49750.24613970588,82323.86158088235
000_1632,85,702.9499999999999,53170.329273897056,94414.86810661764,55479.45238970588
000_3100,85,702.9499999999999,34563.584375,82149.57444852941,70620.08097426471
000_2290,85,702.9499999999999,104224.66966911763,99234.3005514706,93522.20560661764
000_688,85,702.9499999999999,45161.19122242647,11391.51776194853,5626.572041590073
000_1911,85,702.9499999999999,23037.70581341912,21691.088465073528,78032.94834558823
000_2326,85,702.9499999999999,2955.025485409007,39756.10896139706,71044.96066176471
000_3349,85,702.9499999999999,69055.09724264705,56864.95022977941,44380.76479779412
000_3091,85,702.9499999999999,98962.84825367646,66716.61645220588,69327.28363970589
000_1297,85,702.9499999999999,58972.18800551471,64324.723759191176,19578.88513327206
000_4170,85,702.9499999999999,104182.47821691175,39586.222150735295,65630.20294117647
