x,y,z,radius
123046.875,26367.1875,68359.375,2000.0
71289.0625,109375.0,106445.3125,2000.0
31250.0,12695.3125,22460.9375,2000.0
42968.75,27343.75,20507.8125,2000.0
62500.0,7812.5,89843.75,2000.0
32226.5625,49804.6875,3906.25,2000.0
62500.0,51757.8125,83984.375,2000.0
92773.4375,79101.5625,70312.5,2000.0
54687.5,122070.3125,109375.0,2000.0
69335.9375,107421.875,115234.375,2000.0
16601.5625,106445.3125,12695.3125,2000.0
93750.0,67382.8125,74218.75,2000.0
72265.625,102539.0625,108398.4375,2000.0
3906.25,39062.5,74218.75,2000.0
64453.125,64453.125,110351.5625,2000.0
103515.625,104492.1875,98632.8125,2000.0
17578.125,67382.8125,12695.3125,2000.0
14648.4375,12695.3125,79101.5625,2000.0
41992.1875,11718.75,96679.6875,2000.0
18554.6875,31250.0,95703.125,2000.0
92773.4375,41015.625,45898.4375,2000.0
106445.3125,36132.8125,83007.8125,2000.0
73242.1875,28320.3125,33203.125,2000.0
108398.4375,28320.3125,49804.6875,2000.0
50781.25,47851.5625,122070.3125,2000.0
47851.5625,81054.6875,112304.6875,2000.0
62500.0,56640.625,91796.875,2000.0
118164.0625,25390.625,109375.0,2000.0
18554.6875,80078.125,59570.3125,2000.0
5859.375,82031.25,73242.1875,2000.0
122070.3125,92773.4375,7812.5,2000.0
80078.125,62500.0,45898.4375,2000.0
30273.4375,83007.8125,45898.4375,2000.0
69335.9375,41015.625,26367.1875,2000.0
91796.875,44921.875,1953.125,2000.0
54687.5,40039.0625,107421.875,2000.0
8789.0625,31250.0,69335.9375,2000.0
3906.25,49804.6875,48828.125,2000.0
62500.0,84960.9375,110351.5625,2000.0
41992.1875,78125.0,59570.3125,2000.0
33203.125,13671.875,19531.25,2000.0
20507.8125,79101.5625,47851.5625,2000.0
70312.5,91796.875,19531.25,2000.0
8789.0625,77148.4375,105468.75,2000.0
98632.8125,76171.875,10742.1875,2000.0
89843.75,105468.75,91796.875,2000.0
92773.4375,57617.1875,80078.125,2000.0
4882.8125,22460.9375,64453.125,2000.0
29296.875,15625.0,31250.0,2000.0
104492.1875,25390.625,120117.1875,2000.0
49804.6875,56640.625,32226.5625,2000.0
47851.5625,93750.0,63476.5625,2000.0
28320.3125,117187.5,23437.5,2000.0
64453.125,40039.0625,30273.4375,2000.0
124023.4375,59570.3125,13671.875,2000.0
19531.25,59570.3125,44921.875,2000.0
49804.6875,4882.8125,39062.5,2000.0
84960.9375,15625.0,33203.125,2000.0
38085.9375,87890.625,56640.625,2000.0
46875.0,72265.625,52734.375,2000.0
81054.6875,11718.75,95703.125,2000.0
4882.8125,72265.625,28320.3125,2000.0
83984.375,47851.5625,67382.8125,2000.0
121093.75,31250.0,95703.125,2000.0
88867.1875,61523.4375,87890.625,2000.0
3906.25,79101.5625,8789.0625,2000.0
30273.4375,15625.0,91796.875,2000.0
44921.875,7812.5,77148.4375,2000.0
110351.5625,124023.4375,29296.875,2000.0
60546.875,85937.5,79101.5625,2000.0
66406.25,105468.75,75195.3125,2000.0
18554.6875,90820.3125,89843.75,2000.0
65429.6875,3906.25,33203.125,2000.0
114257.8125,91796.875,87890.625,2000.0
44921.875,103515.625,63476.5625,2000.0
46875.0,108398.4375,107421.875,2000.0
55664.0625,108398.4375,109375.0,2000.0
52734.375,54687.5,101562.5,2000.0
53710.9375,4882.8125,43945.3125,2000.0
109375.0,23437.5,106445.3125,2000.0
84960.9375,53710.9375,47851.5625,2000.0
31250.0,121093.75,96679.6875,2000.0
69335.9375,38085.9375,2929.6875,2000.0
62500.0,34179.6875,4882.8125,2000.0
97656.25,90820.3125,109375.0,2000.0
96679.6875,113281.25,85937.5,2000.0
95703.125,70312.5,69335.9375,2000.0
59570.3125,95703.125,116210.9375,2000.0
25390.625,76171.875,32226.5625,2000.0
97656.25,56640.625,65429.6875,2000.0
92773.4375,70312.5,1953.125,2000.0
95703.125,23437.5,81054.6875,2000.0
2929.6875,101562.5,71289.0625,2000.0
94726.5625,98632.8125,94726.5625,2000.0
54687.5,102539.0625,60546.875,2000.0
114257.8125,15625.0,82031.25,2000.0
115234.375,22460.9375,60546.875,2000.0
0.0,31250.0,14648.4375,2000.0
64453.125,14648.4375,9765.625,2000.0
53710.9375,51757.8125,109375.0,2000.0
46875.0,13671.875,97656.25,2000.0
100585.9375,11718.75,112304.6875,2000.0
25390.625,18554.6875,40039.0625,2000.0
114257.8125,35156.25,72265.625,2000.0
89843.75,23437.5,7812.5,2000.0
5859.375,84960.9375,41992.1875,2000.0
98632.8125,31250.0,88867.1875,2000.0
91796.875,41015.625,106445.3125,2000.0
22460.9375,77148.4375,65429.6875,2000.0
88867.1875,22460.9375,41015.625,2000.0
44921.875,35156.25,22460.9375,2000.0
85937.5,12695.3125,40039.0625,2000.0
119140.625,99609.375,71289.0625,2000.0
109375.0,95703.125,71289.0625,2000.0
117187.5,62500.0,41015.625,2000.0
16601.5625,86914.0625,48828.125,2000.0
82031.25,111328.125,78125.0,2000.0
43945.3125,30273.4375,18554.6875,2000.0
46875.0,63476.5625,89843.75,2000.0
84960.9375,63476.5625,43945.3125,2000.0
38085.9375,124023.4375,60546.875,2000.0
26367.1875,38085.9375,112304.6875,2000.0
99609.375,20507.8125,39062.5,2000.0
72265.625,79101.5625,95703.125,2000.0
74218.75,74218.75,95703.125,2000.0
77148.4375,102539.0625,97656.25,2000.0
24414.0625,114257.8125,86914.0625,2000.0
29296.875,71289.0625,53710.9375,2000.0
108398.4375,113281.25,100585.9375,2000.0
62500.0,79101.5625,25390.625,2000.0
94726.5625,68359.375,94726.5625,2000.0
53710.9375,115234.375,66406.25,2000.0
70312.5,30273.4375,33203.125,2000.0
79101.5625,102539.0625,19531.25,2000.0
20507.8125,60546.875,32226.5625,2000.0
55664.0625,63476.5625,46875.0,2000.0
35156.25,6835.9375,57617.1875,2000.0
72265.625,35156.25,76171.875,2000.0
121093.75,33203.125,98632.8125,2000.0
41015.625,124023.4375,112304.6875,2000.0
20507.8125,26367.1875,115234.375,2000.0
19531.25,64453.125,48828.125,2000.0
55664.0625,1953.125,6835.9375,2000.0
93750.0,64453.125,61523.4375,2000.0
80078.125,976.5625,32226.5625,2000.0
51757.8125,60546.875,24414.0625,2000.0
104492.1875,23437.5,114257.8125,2000.0
53710.9375,118164.0625,106445.3125,2000.0
3906.25,72265.625,37109.375,2000.0
118164.0625,99609.375,15625.0,2000.0
60546.875,10742.1875,45898.4375,2000.0
119140.625,109375.0,69335.9375,2000.0
2929.6875,77148.4375,106445.3125,2000.0
108398.4375,7812.5,103515.625,2000.0
108398.4375,100585.9375,114257.8125,2000.0
95703.125,46875.0,93750.0,2000.0
47851.5625,51757.8125,22460.9375,2000.0
91796.875,76171.875,68359.375,2000.0
37109.375,78125.0,50781.25,2000.0
43945.3125,84960.9375,39062.5,2000.0
74218.75,103515.625,20507.8125,2000.0
37109.375,44921.875,98632.8125,2000.0
49804.6875,93750.0,118164.0625,2000.0
63476.5625,21484.375,10742.1875,2000.0
12695.3125,0.0,68359.375,2000.0
112304.6875,41992.1875,976.5625,2000.0
122070.3125,23437.5,116210.9375,2000.0
34179.6875,91796.875,113281.25,2000.0
111328.125,61523.4375,38085.9375,2000.0
37109.375,35156.25,122070.3125,2000.0
76171.875,44921.875,51757.8125,2000.0
49804.6875,10742.1875,74218.75,2000.0
36132.8125,83984.375,114257.8125,2000.0
89843.75,33203.125,66406.25,2000.0
81054.6875,40039.0625,105468.75,2000.0
57617.1875,6835.9375,15625.0,2000.0
83984.375,80078.125,5859.375,2000.0
106445.3125,27343.75,37109.375,2000.0
115234.375,83984.375,109375.0,2000.0
79101.5625,91796.875,68359.375,2000.0
118164.0625,94726.5625,113281.25,2000.0
110351.5625,104492.1875,108398.4375,2000.0
49804.6875,114257.8125,107421.875,2000.0
121093.75,23437.5,34179.6875,2000.0
32226.5625,74218.75,111328.125,2000.0
97656.25,19531.25,36132.8125,2000.0
23437.5,73242.1875,103515.625,2000.0
41992.1875,99609.375,88867.1875,2000.0
21484.375,120117.1875,96679.6875,2000.0
73242.1875,90820.3125,77148.4375,2000.0
100585.9375,68359.375,91796.875,2000.0
56640.625,57617.1875,49804.6875,2000.0
7812.5,11718.75,35156.25,2000.0
57617.1875,13671.875,26367.1875,2000.0
93750.0,9765.625,124023.4375,2000.0
63476.5625,79101.5625,114257.8125,2000.0
23437.5,54687.5,976.5625,2000.0
81054.6875,49804.6875,69335.9375,2000.0
49804.6875,42968.75,94726.5625,2000.0
95703.125,68359.375,115234.375,2000.0
30273.4375,26367.1875,104492.1875,2000.0
3906.25,98632.8125,0.0,2000.0
45898.4375,124023.4375,109375.0,2000.0
104492.1875,100585.9375,99609.375,2000.0
55664.0625,114257.8125,118164.0625,2000.0
54687.5,101562.5,36132.8125,2000.0
84960.9375,108398.4375,87890.625,2000.0
48828.125,50781.25,14648.4375,2000.0
19531.25,67382.8125,123046.875,2000.0
42968.75,29296.875,25390.625,2000.0
26367.1875,7812.5,87890.625,2000.0
108398.4375,38085.9375,36132.8125,2000.0
58593.75,102539.0625,49804.6875,2000.0
64453.125,89843.75,5859.375,2000.0
20507.8125,20507.8125,67382.8125,2000.0
59570.3125,80078.125,56640.625,2000.0
39062.5,43945.3125,112304.6875,2000.0
4882.8125,1953.125,15625.0,2000.0
90820.3125,30273.4375,68359.375,2000.0
116210.9375,109375.0,22460.9375,2000.0
92773.4375,39062.5,49804.6875,2000.0
116210.9375,3906.25,99609.375,2000.0
62500.0,118164.0625,60546.875,2000.0
68359.375,46875.0,44921.875,2000.0
83007.8125,11718.75,48828.125,2000.0
46875.0,35156.25,117187.5,2000.0
91796.875,121093.75,84960.9375,2000.0
68359.375,122070.3125,114257.8125,2000.0
112304.6875,52734.375,43945.3125,2000.0
22460.9375,17578.125,55664.0625,2000.0
72265.625,37109.375,83984.375,2000.0
98632.8125,80078.125,111328.125,2000.0
101562.5,28320.3125,95703.125,2000.0
110351.5625,88867.1875,90820.3125,2000.0
30273.4375,97656.25,38085.9375,2000.0
76171.875,21484.375,82031.25,2000.0
58593.75,120117.1875,58593.75,2000.0
2929.6875,31250.0,29296.875,2000.0
92773.4375,60546.875,40039.0625,2000.0
112304.6875,0.0,105468.75,2000.0
78125.0,7812.5,73242.1875,2000.0
65429.6875,95703.125,41992.1875,2000.0
72265.625,47851.5625,14648.4375,2000.0
103515.625,19531.25,10742.1875,2000.0
15625.0,110351.5625,40039.0625,2000.0
44921.875,105468.75,68359.375,2000.0
95703.125,65429.6875,65429.6875,2000.0
22460.9375,77148.4375,39062.5,2000.0
4882.8125,31250.0,124023.4375,2000.0
29296.875,3906.25,71289.0625,2000.0
83984.375,4882.8125,30273.4375,2000.0
83007.8125,47851.5625,0.0,2000.0
41992.1875,83007.8125,101562.5,2000.0
95703.125,121093.75,69335.9375,2000.0
54687.5,63476.5625,113281.25,2000.0
87890.625,3906.25,30273.4375,2000.0
48828.125,20507.8125,59570.3125,2000.0
115234.375,17578.125,86914.0625,2000.0
14648.4375,96679.6875,12695.3125,2000.0
77148.4375,114257.8125,116210.9375,2000.0
67382.8125,104492.1875,56640.625,2000.0
55664.0625,72265.625,23437.5,2000.0
23437.5,119140.625,5859.375,2000.0
41015.625,91796.875,95703.125,2000.0
30273.4375,90820.3125,74218.75,2000.0
23437.5,5859.375,53710.9375,2000.0
30273.4375,9765.625,11718.75,2000.0
109375.0,17578.125,108398.4375,2000.0
108398.4375,70312.5,25390.625,2000.0
103515.625,57617.1875,113281.25,2000.0
115234.375,3906.25,62500.0,2000.0
122070.3125,111328.125,109375.0,2000.0
78125.0,37109.375,86914.0625,2000.0
73242.1875,97656.25,75195.3125,2000.0
57617.1875,39062.5,46875.0,2000.0
5859.375,113281.25,44921.875,2000.0
114257.8125,22460.9375,90820.3125,2000.0
1953.125,41992.1875,41992.1875,2000.0
49804.6875,66406.25,25390.625,2000.0
43945.3125,102539.0625,112304.6875,2000.0
27343.75,124023.4375,8789.0625,2000.0
4882.8125,58593.75,22460.9375,2000.0
98632.8125,14648.4375,48828.125,2000.0
49804.6875,52734.375,10742.1875,2000.0
124023.4375,63476.5625,52734.375,2000.0
45898.4375,9765.625,73242.1875,2000.0
79101.5625,42968.75,55664.0625,2000.0
119140.625,20507.8125,80078.125,2000.0
47851.5625,72265.625,6835.9375,2000.0
43945.3125,29296.875,102539.0625,2000.0
3906.25,79101.5625,75195.3125,2000.0
39062.5,20507.8125,26367.1875,2000.0
0.0,32226.5625,58593.75,2000.0
0.0,96679.6875,81054.6875,2000.0
976.5625,54687.5,91796.875,2000.0
118164.0625,100585.9375,9765.625,2000.0
51757.8125,55664.0625,44921.875,2000.0
35156.25,124023.4375,47851.5625,2000.0
12695.3125,110351.5625,56640.625,2000.0
68359.375,67382.8125,124023.4375,2000.0
48828.125,97656.25,76171.875,2000.0
57617.1875,92773.4375,97656.25,2000.0
50781.25,17578.125,88867.1875,2000.0
47851.5625,48828.125,3906.25,2000.0
45898.4375,70312.5,93750.0,2000.0
18554.6875,14648.4375,30273.4375,2000.0
66406.25,67382.8125,93750.0,2000.0
7812.5,19531.25,36132.8125,2000.0
29296.875,124023.4375,95703.125,2000.0
93750.0,4882.8125,33203.125,2000.0
23437.5,30273.4375,122070.3125,2000.0
89843.75,78125.0,109375.0,2000.0
87890.625,85937.5,85937.5,2000.0
63476.5625,20507.8125,34179.6875,2000.0
62500.0,121093.75,73242.1875,2000.0
3906.25,121093.75,30273.4375,2000.0
106445.3125,59570.3125,1953.125,2000.0
83984.375,34179.6875,83984.375,2000.0
24414.0625,3906.25,98632.8125,2000.0
83007.8125,83984.375,16601.5625,2000.0
32226.5625,36132.8125,119140.625,2000.0
29296.875,105468.75,80078.125,2000.0
8789.0625,59570.3125,70312.5,2000.0
50781.25,71289.0625,52734.375,2000.0
26367.1875,66406.25,35156.25,2000.0
79101.5625,87890.625,1953.125,2000.0
79101.5625,76171.875,96679.6875,2000.0
123046.875,18554.6875,23437.5,2000.0
45898.4375,42968.75,118164.0625,2000.0
96679.6875,69335.9375,2929.6875,2000.0
63476.5625,38085.9375,45898.4375,2000.0
92773.4375,45898.4375,96679.6875,2000.0
123046.875,84960.9375,29296.875,2000.0
105468.75,81054.6875,71289.0625,2000.0
60546.875,17578.125,3906.25,2000.0
89843.75,6835.9375,34179.6875,2000.0
25390.625,9765.625,93750.0,2000.0
5859.375,120117.1875,9765.625,2000.0
61523.4375,73242.1875,84960.9375,2000.0
30273.4375,0.0,123046.875,2000.0
28320.3125,22460.9375,2929.6875,2000.0
49804.6875,6835.9375,15625.0,2000.0
98632.8125,83007.8125,113281.25,2000.0
79101.5625,101562.5,66406.25,2000.0
23437.5,78125.0,8789.0625,2000.0
60546.875,67382.8125,95703.125,2000.0
106445.3125,12695.3125,45898.4375,2000.0
39062.5,2929.6875,123046.875,2000.0
11718.75,69335.9375,61523.4375,2000.0
43945.3125,93750.0,91796.875,2000.0
76171.875,41992.1875,87890.625,2000.0
62500.0,24414.0625,31250.0,2000.0
86914.0625,103515.625,87890.625,2000.0
67382.8125,35156.25,17578.125,2000.0
113281.25,88867.1875,94726.5625,2000.0
52734.375,78125.0,46875.0,2000.0
21484.375,75195.3125,61523.4375,2000.0
120117.1875,73242.1875,49804.6875,2000.0
118164.0625,4882.8125,47851.5625,2000.0
81054.6875,84960.9375,3906.25,2000.0
87890.625,56640.625,42968.75,2000.0
71289.0625,78125.0,17578.125,2000.0
9765.625,24414.0625,33203.125,2000.0
29296.875,110351.5625,98632.8125,2000.0
103515.625,90820.3125,118164.0625,2000.0
26367.1875,8789.0625,0.0,2000.0
24414.0625,96679.6875,83984.375,2000.0
77148.4375,48828.125,76171.875,2000.0
0.0,103515.625,14648.4375,2000.0
65429.6875,51757.8125,41015.625,2000.0
57617.1875,90820.3125,79101.5625,2000.0
11718.75,117187.5,64453.125,2000.0
29296.875,90820.3125,118164.0625,2000.0
82031.25,5859.375,58593.75,2000.0
27343.75,118164.0625,67382.8125,2000.0
8789.0625,13671.875,41015.625,2000.0
80078.125,44921.875,2929.6875,2000.0
61523.4375,104492.1875,54687.5,2000.0
42968.75,9765.625,30273.4375,2000.0
85937.5,1953.125,53710.9375,2000.0
21484.375,4882.8125,56640.625,2000.0
115234.375,104492.1875,64453.125,2000.0
31250.0,112304.6875,39062.5,2000.0
4882.8125,5859.375,115234.375,2000.0
54687.5,112304.6875,47851.5625,2000.0
101562.5,94726.5625,93750.0,2000.0
122070.3125,87890.625,26367.1875,2000.0
75195.3125,24414.0625,8789.0625,2000.0
75195.3125,54687.5,44921.875,2000.0
105468.75,116210.9375,25390.625,2000.0
119140.625,96679.6875,120117.1875,2000.0
60546.875,44921.875,13671.875,2000.0
86914.0625,79101.5625,100585.9375,2000.0
74218.75,0.0,50781.25,2000.0
117187.5,50781.25,106445.3125,2000.0
41992.1875,51757.8125,117187.5,2000.0
55664.0625,19531.25,66406.25,2000.0
96679.6875,50781.25,83984.375,2000.0
115234.375,48828.125,101562.5,2000.0
34179.6875,56640.625,2929.6875,2000.0
122070.3125,92773.4375,25390.625,2000.0
80078.125,44921.875,50781.25,2000.0
120117.1875,99609.375,66406.25,2000.0
43945.3125,93750.0,99609.375,2000.0
81054.6875,40039.0625,61523.4375,2000.0
1953.125,68359.375,122070.3125,2000.0
36132.8125,8789.0625,30273.4375,2000.0
77148.4375,66406.25,62500.0,2000.0
16601.5625,103515.625,38085.9375,2000.0
114257.8125,15625.0,117187.5,2000.0
92773.4375,111328.125,121093.75,2000.0
86914.0625,82031.25,93750.0,2000.0
49804.6875,123046.875,976.5625,2000.0
59570.3125,122070.3125,41992.1875,2000.0
106445.3125,78125.0,118164.0625,2000.0
51757.8125,67382.8125,54687.5,2000.0
124023.4375,48828.125,16601.5625,2000.0
8789.0625,43945.3125,25390.625,2000.0
44921.875,10742.1875,17578.125,2000.0
65429.6875,28320.3125,46875.0,2000.0
54687.5,103515.625,105468.75,2000.0
35156.25,106445.3125,66406.25,2000.0
3906.25,73242.1875,116210.9375,2000.0
115234.375,53710.9375,96679.6875,2000.0
59570.3125,122070.3125,28320.3125,2000.0
72265.625,35156.25,121093.75,2000.0
8789.0625,123046.875,57617.1875,2000.0
122070.3125,41015.625,1953.125,2000.0
10742.1875,63476.5625,70312.5,2000.0
36132.8125,109375.0,37109.375,2000.0
52734.375,116210.9375,46875.0,2000.0
69335.9375,113281.25,105468.75,2000.0
89843.75,15625.0,23437.5,2000.0
9765.625,41015.625,9765.625,2000.0
9765.625,10742.1875,122070.3125,2000.0
34179.6875,13671.875,63476.5625,2000.0
59570.3125,86914.0625,56640.625,2000.0
106445.3125,55664.0625,11718.75,2000.0
117187.5,100585.9375,64453.125,2000.0
20507.8125,21484.375,122070.3125,2000.0
73242.1875,82031.25,74218.75,2000.0
59570.3125,36132.8125,12695.3125,2000.0
119140.625,78125.0,13671.875,2000.0
63476.5625,89843.75,77148.4375,2000.0
4882.8125,38085.9375,3906.25,2000.0
112304.6875,31250.0,41015.625,2000.0
99609.375,66406.25,107421.875,2000.0
102539.0625,37109.375,88867.1875,2000.0
57617.1875,5859.375,100585.9375,2000.0
119140.625,6835.9375,103515.625,2000.0
2929.6875,34179.6875,12695.3125,2000.0
5859.375,102539.0625,95703.125,2000.0
99609.375,57617.1875,83007.8125,2000.0
44921.875,83007.8125,103515.625,2000.0
87890.625,33203.125,48828.125,2000.0
83007.8125,120117.1875,79101.5625,2000.0
47851.5625,17578.125,61523.4375,2000.0
10742.1875,124023.4375,78125.0,2000.0
85937.5,65429.6875,33203.125,2000.0
53710.9375,71289.0625,88867.1875,2000.0
44921.875,97656.25,104492.1875,2000.0
107421.875,51757.8125,68359.375,2000.0
114257.8125,63476.5625,55664.0625,2000.0
92773.4375,38085.9375,103515.625,2000.0
68359.375,92773.4375,73242.1875,2000.0
30273.4375,28320.3125,0.0,2000.0
96679.6875,123046.875,63476.5625,2000.0
29296.875,2929.6875,25390.625,2000.0
33203.125,44921.875,104492.1875,2000.0
22460.9375,23437.5,47851.5625,2000.0
29296.875,82031.25,98632.8125,2000.0
6835.9375,40039.0625,70312.5,2000.0
60546.875,80078.125,15625.0,2000.0
60546.875,78125.0,94726.5625,2000.0
37109.375,112304.6875,87890.625,2000.0
60546.875,70312.5,59570.3125,2000.0
31250.0,69335.9375,86914.0625,2000.0
50781.25,79101.5625,112304.6875,2000.0
25390.625,6835.9375,41015.625,2000.0
88867.1875,83984.375,72265.625,2000.0
73242.1875,71289.0625,117187.5,2000.0
71289.0625,94726.5625,24414.0625,2000.0
101562.5,114257.8125,124023.4375,2000.0
99609.375,34179.6875,63476.5625,2000.0
3906.25,39062.5,43945.3125,2000.0
79101.5625,59570.3125,81054.6875,2000.0
2929.6875,61523.4375,80078.125,2000.0
120117.1875,15625.0,120117.1875,2000.0
2929.6875,46875.0,46875.0,2000.0
64453.125,41992.1875,80078.125,2000.0
15625.0,117187.5,78125.0,2000.0
83984.375,72265.625,76171.875,2000.0
54687.5,111328.125,68359.375,2000.0
118164.0625,60546.875,53710.9375,2000.0
65429.6875,1953.125,119140.625,2000.0
95703.125,37109.375,56640.625,2000.0
56640.625,84960.9375,58593.75,2000.0
9765.625,91796.875,46875.0,2000.0
108398.4375,1953.125,42968.75,2000.0
47851.5625,5859.375,77148.4375,2000.0
80078.125,8789.0625,100585.9375,2000.0
4882.8125,70312.5,106445.3125,2000.0
9765.625,91796.875,41015.625,2000.0
19531.25,65429.6875,120117.1875,2000.0
107421.875,10742.1875,105468.75,2000.0
49804.6875,14648.4375,66406.25,2000.0
78125.0,123046.875,36132.8125,2000.0
24414.0625,108398.4375,40039.0625,2000.0
35156.25,121093.75,35156.25,2000.0
64453.125,102539.0625,82031.25,2000.0
105468.75,62500.0,41015.625,2000.0
3906.25,77148.4375,51757.8125,2000.0
33203.125,15625.0,70312.5,2000.0
44921.875,119140.625,1953.125,2000.0
27343.75,13671.875,92773.4375,2000.0
6835.9375,0.0,94726.5625,2000.0
113281.25,102539.0625,120117.1875,2000.0
86914.0625,25390.625,41015.625,2000.0
36132.8125,119140.625,1953.125,2000.0
95703.125,56640.625,43945.3125,2000.0
68359.375,79101.5625,90820.3125,2000.0
94726.5625,35156.25,76171.875,2000.0
44921.875,105468.75,73242.1875,2000.0
31250.0,83007.8125,74218.75,2000.0
59570.3125,93750.0,76171.875,2000.0
49804.6875,44921.875,1953.125,2000.0
58593.75,79101.5625,23437.5,2000.0
101562.5,107421.875,72265.625,2000.0
34179.6875,19531.25,120117.1875,2000.0
87890.625,42968.75,2929.6875,2000.0
32226.5625,63476.5625,25390.625,2000.0
83007.8125,976.5625,103515.625,2000.0
41992.1875,26367.1875,106445.3125,2000.0
20507.8125,86914.0625,73242.1875,2000.0
58593.75,75195.3125,116210.9375,2000.0
15625.0,6835.9375,2929.6875,2000.0
7812.5,97656.25,52734.375,2000.0
88867.1875,29296.875,5859.375,2000.0
73242.1875,108398.4375,63476.5625,2000.0
54687.5,58593.75,20507.8125,2000.0
12695.3125,12695.3125,121093.75,2000.0
103515.625,25390.625,64453.125,2000.0
23437.5,101562.5,89843.75,2000.0
22460.9375,86914.0625,53710.9375,2000.0
7812.5,21484.375,87890.625,2000.0
91796.875,5859.375,37109.375,2000.0
70312.5,70312.5,32226.5625,2000.0
30273.4375,87890.625,99609.375,2000.0
72265.625,103515.625,73242.1875,2000.0
124023.4375,41015.625,34179.6875,2000.0
12695.3125,86914.0625,87890.625,2000.0
17578.125,97656.25,110351.5625,2000.0
21484.375,84960.9375,106445.3125,2000.0
2929.6875,63476.5625,74218.75,2000.0
18554.6875,109375.0,15625.0,2000.0
59570.3125,11718.75,2929.6875,2000.0
20507.8125,95703.125,123046.875,2000.0
13671.875,22460.9375,83984.375,2000.0
24414.0625,4882.8125,15625.0,2000.0
20507.8125,105468.75,1953.125,2000.0
32226.5625,10742.1875,117187.5,2000.0
71289.0625,105468.75,82031.25,2000.0
81054.6875,82031.25,92773.4375,2000.0
33203.125,8789.0625,85937.5,2000.0
68359.375,52734.375,123046.875,2000.0
108398.4375,57617.1875,124023.4375,2000.0
76171.875,115234.375,37109.375,2000.0
70312.5,53710.9375,53710.9375,2000.0
90820.3125,111328.125,77148.4375,2000.0
101562.5,91796.875,102539.0625,2000.0
4882.8125,43945.3125,42968.75,2000.0
121093.75,1953.125,61523.4375,2000.0
67382.8125,104492.1875,18554.6875,2000.0
59570.3125,27343.75,122070.3125,2000.0
30273.4375,17578.125,60546.875,2000.0
33203.125,93750.0,66406.25,2000.0
81054.6875,95703.125,69335.9375,2000.0
101562.5,101562.5,96679.6875,2000.0
123046.875,76171.875,42968.75,2000.0
32226.5625,42968.75,119140.625,2000.0
85937.5,83007.8125,8789.0625,2000.0
96679.6875,53710.9375,1953.125,2000.0
44921.875,84960.9375,64453.125,2000.0
976.5625,116210.9375,62500.0,2000.0
68359.375,122070.3125,53710.9375,2000.0
112304.6875,18554.6875,63476.5625,2000.0
15625.0,104492.1875,75195.3125,2000.0
106445.3125,124023.4375,105468.75,2000.0
115234.375,20507.8125,95703.125,2000.0
116210.9375,101562.5,112304.6875,2000.0
9765.625,124023.4375,68359.375,2000.0
85937.5,7812.5,31250.0,2000.0
98632.8125,108398.4375,112304.6875,2000.0
32226.5625,104492.1875,103515.625,2000.0
67382.8125,109375.0,24414.0625,2000.0
123046.875,55664.0625,86914.0625,2000.0
115234.375,36132.8125,8789.0625,2000.0
14648.4375,99609.375,14648.4375,2000.0
63476.5625,40039.0625,106445.3125,2000.0
112304.6875,60546.875,96679.6875,2000.0
120117.1875,96679.6875,92773.4375,2000.0
9765.625,115234.375,0.0,2000.0
48828.125,2929.6875,17578.125,2000.0
48828.125,74218.75,88867.1875,2000.0
57617.1875,74218.75,16601.5625,2000.0
37109.375,93750.0,94726.5625,2000.0
32226.5625,48828.125,18554.6875,2000.0
124023.4375,42968.75,90820.3125,2000.0
7812.5,63476.5625,112304.6875,2000.0
34179.6875,77148.4375,69335.9375,2000.0
16601.5625,83007.8125,69335.9375,2000.0
55664.0625,25390.625,58593.75,2000.0
63476.5625,43945.3125,107421.875,2000.0
57617.1875,19531.25,16601.5625,2000.0
19531.25,83007.8125,57617.1875,2000.0
117187.5,5859.375,96679.6875,2000.0
18554.6875,110351.5625,81054.6875,2000.0
23437.5,22460.9375,124023.4375,2000.0
88867.1875,68359.375,121093.75,2000.0
83984.375,39062.5,63476.5625,2000.0
118164.0625,106445.3125,66406.25,2000.0
70312.5,16601.5625,43945.3125,2000.0
87890.625,21484.375,17578.125,2000.0
11718.75,1953.125,95703.125,2000.0
42968.75,66406.25,99609.375,2000.0
27343.75,99609.375,66406.25,2000.0
17578.125,54687.5,107421.875,2000.0
105468.75,22460.9375,10742.1875,2000.0
20507.8125,79101.5625,84960.9375,2000.0
0.0,123046.875,19531.25,2000.0
69335.9375,46875.0,33203.125,2000.0
60546.875,36132.8125,82031.25,2000.0
107421.875,35156.25,13671.875,2000.0
4882.8125,114257.8125,14648.4375,2000.0
78125.0,96679.6875,103515.625,2000.0
66406.25,26367.1875,90820.3125,2000.0
28320.3125,61523.4375,17578.125,2000.0
86914.0625,111328.125,80078.125,2000.0
87890.625,9765.625,59570.3125,2000.0
69335.9375,98632.8125,29296.875,2000.0
18554.6875,74218.75,97656.25,2000.0
13671.875,2929.6875,114257.8125,2000.0
7812.5,7812.5,21484.375,2000.0
1953.125,41015.625,84960.9375,2000.0
99609.375,59570.3125,98632.8125,2000.0
40039.0625,76171.875,64453.125,2000.0
5859.375,61523.4375,41015.625,2000.0
7812.5,31250.0,2929.6875,2000.0
69335.9375,39062.5,103515.625,2000.0
59570.3125,13671.875,80078.125,2000.0
7812.5,32226.5625,35156.25,2000.0
117187.5,29296.875,21484.375,2000.0
